gene,decay
dgcQ,0.00045688477813105434
yodC,0.0006660085844875582
yedI,0.000840390673608745
yedA,0.0009489206935162538
vsr,3.285410315255333e-05
dcm,0.0009545908223193792
yedJ,0.0006905205244011265
drpB,0.000716026385500366
hchA,0.0005041430307547535
hprS,0.0002579571270201991
hprR,0.0006353696488872319
hiuH,0.0002947543325215958
msrP,0.0008839323385553145
msrQ,0.0003229198108464513
zinT,0.00020234637165736092
yodB,0.000242913631087748
mtfA,0.0002970244178614281
yeeJ,7.562739061197888e-05
shiA,0.0007997317874424991
amn,0.0006311304343374718
yeeN,0.0003871929736804317
yeeO,0.0004917854818927355
cbl,0.000657327263524571
nac,0.0001365093087060173
ldtA,0.0009120810671971655
cobT,0.0007317320228821855
cobS,0.000513052377186513
cobU,8.591679796788232e-05
insH6,0.0003624538950788149
yoeA,0.0005364960116775242
insD3,0.0005507947496351351
insC3,0.0004124149335054418
flu,0.00025117518059828347
yeeR,0.0008943388271679267
yeeS,0.0006938195405797959
yeeT,0.0003299848928170763
cbeA,0.00048699261572726307
cbtA,0.000455287879888301
yeeW,0.0003035563275262885
yoeF,0.000897035315662729
tmaR,0.0006825024555590673
yoeJ,0.0005415716956747072
yeeA,0.00021101206254553706
sbmC,0.0006588717141431366
dacD,0.0004740065968318226
sbcB,0.0003835089581318787
tsuB,0.0005665109917774639
tsuA,0.00034243295600437754
plaP,0.00035920825080573905
yoeI,0.00042192876494785036
yeeY,0.00046687463711726806
yeeZ,0.00036850165970623016
yoeB,0.0004391523929274104
yefM,0.0008151598900756191
hisL,0.0001710334960251865
hisG,0.0008738164448629668
hisD,0.00023261697308869257
hisC,0.0004410384368006078
hisB,0.0008581074546717325
hisH,0.0002755346141465537
hisA,0.00020372906554316873
hisF,6.523479369824869e-05
hisI,0.0002859598599854759
wzzB,0.0008973349942048078
ugd,0.0005064304177632234
gnd,0.00013570467931951614
wbbL,0.0008921325508030797
insH7,0.00034959566014381403
wbbK,0.00043761022081402804
wbbJ,0.000682421043067288
wbbI,0.0006674720890943999
wbbH,0.0007149782167464792
glf,0.0003298233404259623
rfbX,5.917954967836836e-05
rfbC,0.0001620642308737488
rfbA,0.000662338094335107
rfbD,8.155763926916304e-05
rfbB,0.00045731924139600055
galF,0.0001639445640334156
wcaM,4.071674149761528e-05
wcaL,9.993730206094287e-05
wcaK,2.6800822247035617e-05
wzxC,0.0002996805358795306
wcaJ,0.0005912315555859891
cpsG,0.0002893969035292501
cpsB,0.00030761952987984955
wcaI,0.00036751143632075367
gmm,0.00018760120038466144
fcl,0.0006422107355379093
gmd,0.0006561818972163801
wcaF,0.0008982036813864968
wcaE,1.3876074188475474e-05
wcaD,0.0006239092880453979
wcaC,0.0002891109397052203
wcaB,0.00029288483925213283
wcaA,0.0009070286795008888
wzc,0.0007740878764119118
wzb,0.0006875432128934662
wza,0.0004344984917957109
yegH,0.00025364728389000115
asmA,0.0008584087338238885
dcd,4.958322815953098e-06
udk,0.0005722135603311326
dgcE,0.000791377780799172
alkA,0.0003097162130859742
yegD,0.0005273032465946843
yegI,0.0008109244021422241
yegJ,0.0004301974099963978
pphC,0.0006040391362504259
yegL,0.0009732684576305928
ibsA,0.0007433841882341781
ibsB,0.00051327179718071
mdtA,0.000292979136062453
mdtB,0.0006176172000173717
mdtC,0.0005278810861800867
mdtD,0.00024973427569471764
baeS,0.00020218526127558978
baeR,0.00027419525313289363
yegP,0.0006927658934823495
trhP,0.0004068813685048004
ogrK,0.0003726134245017815
yegR,7.605849005977994e-05
yegS,0.00024747444319395205
gatR,6.585805030117631e-06
insE5,0.00030815115262656666
insF5,0.0007422370517707887
gatD,0.0007838625306373095
gatB,7.822404730580457e-05
gatA,7.751231678745552e-05
gatZ,0.0006630523749561739
gatY,0.0007168613272098322
fbaB,0.0005179142477942207
yegT,0.0007292750231015657
yegU,0.000838817209514211
yegV,0.0008899806318069674
yegW,5.0315001450978784e-05
yegX,0.0006538734185954531
thiD,0.0009983568719208282
thiM,1.1488444729344072e-05
rcnR,4.4855627421964254e-05
rcnA,0.00062850744249683
rcnB,0.00023512459075517768
yehA,5.2532809057629246e-05
yehB,0.0003874233520143574
yehC,0.00025958260856102835
yehD,0.0008685236747031626
yehE,0.00013637942647494694
mrp,0.0008836772433814711
metG,0.0006363707058133205
yehF,0.0008474828865847416
yehI,0.0005590241292970953
yehK,0.0005961319567504524
yehL,8.487716634636544e-06
yehM,0.00027887044518236636
yehP,0.000201577847219782
yehQ,0.0005522304019202365
yehR,0.000551330455157258
yehS,0.0006544651186393395
btsR,0.000591015859090374
btsS,0.0008290837813219791
mlrA,0.0005516432193062229
yohO,0.0007008616217908524
yehW,0.0007707955348290156
yehX,0.0004908597592171686
yehY,0.0009113467980590529
osmF,0.0005826143479419331
bglX,0.0006717064350557795
dld,0.0009742756811799895
pbpG,0.0009628163829075302
yohC,7.440804410886115e-05
yohD,0.0006780304579978
yohF,0.0002709338080453776
yohP,0.0007075069644339396
dusC,0.00028949975253597025
yohJ,0.0002368474416061487
yohK,0.0005888574010902039
cdd,0.0009988406807623347
sanA,0.00035341855268676206
yeiS,0.000520336577039938
preT,0.00037868884453319497
preA,0.0001307016990194613
mglC,0.0009993784196132619
mglA,9.00524708673256e-06
mglB,0.0006549178684334018
galS,0.00011810767366117891
yeiB,0.0006950580218715863
folE,0.0009599004866460823
yeiG,0.0009584419154127491
cirA,1.9530179128319336e-05
lysP,0.0009335267434991898
yeiE,0.0007714619727459124
yeiH,0.0003858583392838412
nfo,0.0005822595597635273
yeiI,0.0004783406312337528
nupX,0.0006191676013704205
rihB,0.0006079522953589213
yeiL,2.5661608559282455e-05
psuT,5.4017880816576545e-05
psuG,0.0005263887266837674
psuK,4.288417806271861e-05
fruA,0.0005407765447965736
fruK,0.0007483054004403536
fruB,0.0003422419828003216
setB,0.0002565231278095738
yeiW,0.000757782522995698
yeiP,0.00022510678247079753
yeiQ,0.00015368440285121453
yeiR,0.0003088527062424972
lpxT,1.565338965252128e-05
mepS,0.0007680485040066196
pdeN,0.0007764458719489123
yejA,0.00028583269582690117
yejB,0.00023102734621016508
yejE,0.0006350029571648361
yejF,0.0004914302100637106
yejG,0.0006827183217965675
bcr,0.0007889296233659487
rsuA,0.0007532416002327589
radD,7.0385775811121486e-06
rplY,0.00010264401966258275
yejK,0.0002558601166335878
yejL,0.00014746906671352078
lapC,0.0006621232050077992
yejO,0.0006183304171687291
insH8,0.00037897295685596
narP,0.0006194427782126849
ccmH,0.00041758218184213835
ccmG,0.0006578275598793083
ccmF,0.0009974160832723839
ccmE,0.0002462767837760763
ccmD,0.0002577060028294218
ccmC,0.0004282154396878367
ccmB,0.0006636227167326715
ccmA,0.000726306140803395
napC,0.0008019656679401861
napB,0.00021302497472017146
napH,0.00019131774675538527
napG,0.0009366159685477206
napA,0.00041568458001186735
napD,0.000816956076626164
napF,0.0002220245325821676
yojO,0.00018749784268900493
eco,0.0006963950346719435
mqo,6.1295743916178755e-06
yojI,0.00027884930406592767
alkB,0.00021852169011984102
ada,0.00021517051502058517
ftp,0.0008259908902394322
ompC,2.7152178455244202e-06
rcsD,7.459832020206436e-05
rcsB,0.000982227184712265
rcsC,0.0004959838212019551
atoS,0.00046708231565116657
atoC,5.923371917135456e-05
atoD,0.0003444432622954875
atoA,2.5627081294225197e-05
atoE,0.0005395540456573428
atoB,1.1682147715882496e-05
yfaP,5.795081171696004e-05
yfaQ,0.0004957830356038999
yfaT,0.0006401800407538256
yfaA,0.0005661792405601717
gyrA,0.0004948214177705757
ubiG,0.0007751640784639427
yfaL,0.0002637520277671861
ypaB,0.0003763899615196562
nrdA,0.0005878149537518597
yoaM,0.0005591516639335197
nrdB,0.000964505581745339
yfaE,0.0007022220221862312
inaA,0.00040856589849667404
glpQ,0.0006978609452635815
glpT,0.00043633422285260294
glpA,0.0003104763320363021
glpB,0.0002684797280744752
glpC,0.00023494312171499422
rpnE,0.00071657119613178
yfaU,0.0005934558512634079
yfaV,0.0002456680103038542
rhmD,0.0004134985523533408
yfaX,0.0006776380384807571
yfaY,0.0007481633221605012
yfaZ,0.0008923689494656023
nudI,0.00041979761565847843
ais,0.0006970439240802929
arnB,0.0004943029871456966
arnC,0.00023049553983572237
arnA,0.0006510965308621244
arnD,0.0002248299273248634
arnT,0.0003554265732022557
arnE,0.0009360719392706385
arnF,0.00013844647722711733
pmrD,0.0009486637428339053
menE,0.0009252871649169647
menC,0.0003799881279593994
menB,0.0008369205776772623
menH,0.0009576249772156802
menD,2.6338713102666222e-05
menF,0.0005927946643186752
elaB,0.0003419619074339855
elaA,0.0007275488508702337
rbn,0.00011307786997240488
elaD,0.00018920478985586696
yfbK,0.00027494733815947936
yfbL,0.0003211267147092101
yfbM,0.0007021127792042061
yfbN,0.0008171091662586727
yfbO,0.00014234305168101446
yfbP,0.0007217542547153734
nuoN,0.00039630651716110053
nuoM,4.232898956005471e-05
nuoL,4.918372155952034e-07
nuoK,9.959117457649802e-05
nuoJ,0.0005334203580750137
nuoI,0.0009088209047860766
nuoH,0.0006340842955028956
nuoG,0.0002700356247614917
nuoF,0.0004581389547103448
nuoE,0.0006735079424924519
nuoC,0.00015564539246647435
nuoB,0.00047519092511282956
nuoA,0.0008684711682184947
lrhA,0.0007190424411696962
alaA,0.0008213146058537804
yfbR,0.00016066497349590458
yfbS,0.0007418354698502457
hxpA,0.00018498827165628774
yfbU,0.00015901386409075924
yfbV,0.0005423689141615841
ackA,0.0008169257441209783
pta,0.0001530523304128597
yfcC,0.0006833365535331746
yfcD,0.0004951151033488741
yfcE,0.00032058977413780754
yfcF,0.000997839844786042
yfcG,0.00034672154785136
folX,0.00013094644304960024
yfcH,0.000514453743967351
rpnB,0.0002903503883786512
hisP,0.0008581643660764429
hisM,0.0009991990996341242
hisQ,0.0009736627691432193
hisJ,1.4137800378672627e-05
argT,0.00017763593426223923
ubiX,0.0009312343723603274
purF,0.0002783416717264582
cvpA,0.00020120605451225216
dedD,0.0007037274007440211
folC,0.00036526585567867823
accD,0.00029194502956766624
dedA,0.0007255544948075127
truA,0.0003747670483658926
usg,0.00031045130439490533
pdxB,0.0007138785619823995
flk,0.0006940890567061307
yfcJ,0.0003048396904681243
fabB,0.00013106326576172757
mnmC,0.00044174686037236143
yfcL,0.00035596819851615156
epmC,0.00020880302300382047
yfcA,0.00020747951963192047
mepA,0.00017209803552978176
aroC,0.0006669022189949867
prmB,1.008432051232533e-05
smrB,0.00029963945419472516
yfcO,0.0002240599503813081
yfcP,0.0002564006124834769
yfcQ,0.00020011518092206217
yfcR,0.00046865719122583083
yfcS,6.299612432456059e-05
yfcV,0.00045529969216966473
sixA,0.0009648166139553143
fadJ,0.0008104965202778455
fadI,0.0004086998456273657
yfcZ,7.867385130659699e-05
fadL,9.011374812221273e-05
yfdF,0.00012986764247172123
mlaA,0.0005543082017969296
yfdC,4.132234424546277e-05
intS,0.00038386742970691304
yfdG,0.00017124381065536032
yfdH,0.0002704333376523136
yfdI,6.359530286754756e-05
yodE,0.000406463645696867
yfdK,0.0005005378046780069
yfdM,0.0004581306313104017
yfdN,0.00014912912129552326
yfdO,0.00025391318926790395
yfdP,0.0002964255552929479
yfdQ,0.0006718860549401897
yfdR,0.0008873632997576919
yfdS,0.0006139450683188149
yfdT,0.0005240974931518741
ypdJ,0.00010333280150467661
torI,0.00025947145164581986
dsdC,0.00030167304148156647
dsdX,0.00011672664031869484
dsdA,0.0009922538098596277
emrY,0.0008553553199340362
emrK,0.0004252785031308886
evgL,0.0009072870706809789
evgA,0.00029337898768540027
evgS,0.0005878555076093377
yfdE,0.0008923619684230227
yfdV,0.0005870829575988346
oxc,0.0003653633925056423
frc,0.00027488387320158235
yfdX,0.0005204568228483145
ypdI,0.0007631717469485942
yfdY,0.000999166382798122
lpxP,0.0008998205336049563
ypdK,0.00025351571580620224
alaC,0.0007517626288586829
pyrS,0.00030571391588897544
pyrR,3.623591055727715e-05
ypdC,0.0008543624466742114
fryA,0.00027735803061320317
ypdE,0.00031431573026329375
ypdF,0.000359817748503275
fryC,0.0002823327346941872
fryB,0.0007560046166525081
glk,0.0009609033293468059
yfeO,0.0001888303175628795
ypeC,0.00048501423011549873
mntH,0.0004123731914543388
ypeD,0.00043282591363930957
nupC,0.0004946485904908514
insL3,0.0009696891279745872
pdeA,0.00042953848730281684
yfeC,0.00043078389698687346
yfeD,0.0006392265114175321
gltX,0.0004636943241253104
xapR,0.0004931135239709685
xapB,0.0007506268477199301
xapA,0.0009871879482737332
yfeN,0.00046104467719747244
yfeR,0.0005372583357134296
yfeH,0.0005076716181668177
ypeB,0.0004994551148499882
ligA,0.0003297565812844764
zipA,0.0009631463117111639
cysZ,0.0008433673605309602
cysK,0.000722171199723102
ptsH,9.902155690698856e-05
ptsI,0.0005995639116670636
crr,0.0008825232792386724
pdxK,0.000760290948376393
yfeK,0.000760380503083379
yfeS,0.0009867828443975767
cysM,0.0008094772489469952
cysA,0.0006255085182532589
cysW,0.0004073030710424206
cysU,5.7507261138123654e-05
cysP,0.0007074553285721869
ucpA,0.0008441003693939501
murR,0.0006434666964298681
murQ,0.0006110556795693664
murP,0.00019057493243020872
yfeW,0.00027471720348690767
yfeX,0.0008544065859230608
yfeY,0.0002511853214056572
yfeZ,9.189457231757847e-05
ypeA,0.0005630889936886823
amiA,0.00042424258995200025
hemF,0.0009538003177093984
eutR,0.0003541172922548017
eutK,4.009144713909552e-05
eutL,0.0003026998978403196
eutC,0.0004288245866225835
eutB,6.30344639956143e-05
intZ,0.000698204866343191
yffL,0.0004638354521010266
yffM,0.000741010827833389
yffN,0.000937704759243737
yffO,0.0005617910186964233
yffP,0.0009110421740658569
yffQ,0.0006237011068844246
yffR,0.0007694419549951469
yffS,0.00035278740467920044
eutA,0.0006869812668651941
eutH,5.704905467847354e-05
eutG,0.0008728669737016077
eutJ,0.00024761030674399945
eutE,0.0006315737001799523
eutN,0.0002809278700025405
eutM,0.0008526355986558674
eutD,0.0008192746718044534
eutT,4.180075149360596e-05
eutQ,0.0003141996237971859
eutP,0.0009922918933903586
eutS,0.0009987707803308975
maeB,0.0006393261503684329
talA,5.3961781077561665e-05
tktB,0.0006651425341681875
ypfG,0.0004455691928120676
nudK,0.0008857498243334155
aegA,0.0008597713756979109
narQ,0.0004701627838612841
acrD,0.0007666547334288001
ypfM,0.0006191907342474428
yffB,0.0007240310170181461
dapE,0.0008301170181799073
ypfN,0.0002534866086885657
ypfH,0.0005089392707550386
tmcA,9.963906103221442e-05
ypfJ,0.0009662449784622092
purC,0.00017294740466873882
bamC,0.0005581970207995464
dapA,0.0006813335212775102
gcvR,0.0005719472279957486
bcp,0.0006643654664826334
hyfA,0.0006150494841210407
hyfB,0.0009776485659126265
hyfC,0.0005877101868848515
hyfD,0.0005433007758515588
hyfE,0.00033910472880333643
hyfF,0.0003887046848910958
hyfG,3.230289894891081e-05
hyfH,8.38946294427696e-05
hyfI,0.0003094797953813757
hyfJ,0.00031555779784444237
hyfR,0.0002812324799471242
focB,0.0005107111828884387
yfgO,0.0007029695673376692
bepA,0.0007078942640449951
yfgD,0.0006255599822168136
hda,0.00040620339184677747
uraA,0.0009349576457465593
upp,0.0009864164470089814
purM,6.838876763525203e-05
purN,2.2684169007730847e-05
ppk,0.0008964261226008307
ppx,0.0006456059354042087
pdeF,0.0009520637780645061
yfgG,0.0006290892672840408
yfgH,0.0008390714155774114
yfgI,0.0003878404446701116
guaA,0.00020035282040614465
guaB,2.2907106916179367e-05
xseA,0.0008406492438682621
yfgJ,0.0005339429014426353
der,0.000694553669377895
bamB,0.0009209983095022093
yfgM,0.0009926039736431554
hisS,0.00017486532152584044
ispG,0.0009581672360508876
rodZ,0.0009281915540258141
rlmN,0.0005961272706134716
ndk,0.0005097565546104329
pbpC,0.0008820864079882052
yfhM,1.677137032251619e-05
sseA,0.0005472013259314594
timP,0.0006542636250802802
sseB,0.00016867136783696367
pepB,0.0006413443165807428
iscX,0.0009075307893019217
fdx,0.0006253311197646381
hscA,0.0005004659304912317
hscB,0.0008436580892970871
iscA,0.0005180845604459341
iscU,0.0007982429337483659
iscS,0.000213373413133937
iscR,0.00048043767508722636
trmJ,0.0009524935033512591
suhB,0.000626804492819632
yfhR,0.00048393426565414765
csiE,0.0005158432646116232
hcaT,0.0002758632166234225
hcaR,0.00034746859322700043
iroK,0.0009944830443009984
hcaE,0.00016263687067831877
hcaF,0.00040707320796647486
hcaC,0.0008920192653112524
hcaB,0.0001932428884391576
hcaD,0.0008193439006951181
yphA,0.000896552756996123
yphB,0.0001993630474196505
yphC,0.00039359534259533746
yphD,0.00012458002817568458
yphE,0.0002372513581404816
yphF,0.0008482994114504079
yphG,0.0006436600050915687
yphH,2.7764690447245168e-05
glyA,0.00013357768179488516
hmp,0.0004535353784866447
glnB,0.000255047702729607
glrR,0.00032133746935065
qseG,0.0006231931034387612
glrK,0.0006363001982620474
purL,0.0005699281175600329
mltF,0.00045136533482247553
tadA,0.0006116473579666551
pgpC,0.00039637380282934385
yfhH,4.704528475217351e-05
yfhL,0.0008030190272693782
shoB,0.0002597610021103014
acpS,0.0003031737048614365
pdxJ,0.0004642211945873136
recO,0.0007497797963941673
era,0.00039358407393457904
rnc,0.000947653547668326
lepB,0.0008900404726592475
lepA,0.0008735162232494097
rseC,0.0006709140794376241
rseB,0.0009411597736356817
rseA,0.0005277429681415284
rpoE,0.0006065637591985993
rseD,0.0006940373345261503
nadB,6.155443124467097e-05
yfiC,4.3782872522138194e-05
srmB,0.0006476417453276829
yfiE,0.00027989383312945813
eamB,0.0007313720347724555
grcA,0.0004517484403909966
ung,0.00038526095204968324
yfiF,0.0009691666820252809
trxC,0.0004605345744767637
tapT,0.000936835645951741
patZ,0.00011044775627181714
pssL,0.00017406062663466627
pssA,0.00016008582392028892
yfiM,0.0007984859292954738
kgtP,0.0005434440965474643
yfiS,0.00027995337734869384
clpB,0.0008917562567817469
clpB,0.000730337781587979
yfiH,0.0008344527969155742
rluD,0.0009733265393907421
bamD,0.0009568302190844797
raiA,0.0006844034534643447
pheL,0.0009745808772950722
pheA,4.5823866473268974e-05
tyrA,0.0007688419032459269
aroF,0.0009797756373893538
yfiL,0.0008827469516981979
yfiR,0.0008898644366859804
dgcN,0.0003259600549428695
yfiB,0.00048471381267661286
rplS,0.0005282697956370869
trmD,0.00010550483635024077
rimM,0.0006006011501868886
rpsP,0.00020787514963577247
ffh,0.0006763879394631143
ypjD,0.0005847182292274366
yfjD,0.00015244799163718914
grpE,0.0007542190660954055
nadK,0.00015896479374349825
recN,0.0008768086668818758
bamE,0.0008238928971187984
yfjF,0.0007458284570901635
ratA,0.0002098624584800899
smpB,0.00019798953825224687
intA,0.00010112788002310469
yfjH,0.0006385003051996341
alpA,0.0009578411759512349
yfjI,0.000933590980887028
yfjJ,0.0003793958958361432
abpB,0.00036581027905498945
abpA,0.000545564927499599
yfjM,0.0007911862557480962
rnlA,0.0006098962580255541
rnlB,0.0005132099059340664
yfjP,0.0008767813098755852
yfjQ,0.0004003963707108784
yfjR,0.000581031958188712
ypjK,0.0009456564809306498
yfjS,0.0007049430622909357
yfjT,0.0004644619132992165
yfjU,0.00039346129630044214
yfjW,0.0009755951218416522
yfjX,0.0006974893822684222
yfjY,0.0002603247663087309
ypjJ,0.0001252641794019832
yfjZ,0.0007316161566634015
ypjF,7.161507579448445e-07
ypjA,0.0009932792573626658
ypjB,0.0008031494518388976
ypjC,0.0007172809459418881
glaH,0.0005046910623015968
lhgD,0.0006119136804795996
gabD,0.00029323235349295863
gabT,0.00011016680422606762
gabP,0.0004967922490086568
glaR,0.0006117530538401955
kbp,0.0007770184953894978
yqaE,0.00026269015355146976
ygaV,0.0008910307404329802
ygaP,2.3946843219207258e-05
stpA,0.000906100697266246
alaE,0.0007984986350162618
ygaC,0.0005724678968669914
ygaM,0.0007742548248006393
nrdH,0.00016744489877171985
nrdI,0.0002746307428163748
nrdE,0.000693658941398552
nrdF,0.0009453011594145977
proV,0.0009197307300905128
proW,0.0009994638369948286
proX,0.0009272099995014519
ygaZ,0.0007559029202185523
ygaH,9.220333038430906e-05
mprA,0.0006670237682393278
emrA,0.00016100937800614412
emrB,0.00028291735972148734
luxS,0.0009530817547776273
gshA,4.540829094666066e-05
yqaA,0.0008070369762101535
yqaB,0.0006389129112244294
csrA,0.0008844563503599809
alaS,0.0008590557459929925
recX,0.0008914480628644983
recA,0.0003477265736480887
pncC,6.303524354671252e-05
mltB,0.0004029912036157677
srlA,0.0005855944851018044
srlE,0.000501077946723673
srlB,0.0009641394269709325
srlD,0.000567165589820893
gutM,0.0009772320313379652
srlR,0.0005346448155403141
gutQ,0.0003710153251347176
norR,0.0008661342396997692
norV,1.679138916848255e-05
norW,0.0007402240959144245
hypF,0.0004262379100367673
hydN,0.00019636798670626387
ascG,0.00025475379105307415
ascF,0.0009223159575788267
ascB,0.000547822158622802
hycI,0.0008164859003417567
hycH,0.0006622819143410122
hycG,0.0009220926360372111
hycF,0.0007230772199074308
hycE,0.00026172718804545313
hycD,0.0007795952885845525
hycC,0.000627421074518254
hycB,0.00022730305862058076
hycA,0.0004690688533787816
hypA,0.000882684002118268
hypB,0.00024458726929451615
hypC,0.00024434132101355853
hypD,0.0007236596945532044
hypE,2.3324557180157578e-05
fhlA,0.00032434498899203677
ygbA,0.0009878700206918097
mutS,0.0002022722517536072
pphB,0.0004998647734794606
ygbI,0.0009070663296886208
ygbJ,0.0002440537200331564
ygbK,0.0004525683589308187
ygbL,0.0002708166441038404
ygbM,0.000605113030589539
ygbN,0.000982167000078724
rpoS,0.0009128471681379009
nlpD,0.0009846338518563272
pcm,0.0001809818475170395
umpG,0.0006015164477862645
truD,4.5591168731160315e-05
ispF,0.00042778579762714177
ispD,0.0008522143826966462
ftsB,0.0007042343692548851
ygbE,0.00022248773154826175
cysC,0.0007090396074899507
cysN,0.0005322310190761988
cysD,0.0009179943500854524
iap,8.684721694838782e-05
cas2,0.00021835167941925348
cas1,0.0001849301394779571
casE,5.70114924222519e-05
casD,0.00040945572188469804
casC,0.0005003724585227463
casB,0.0003864002449822667
casA,0.00026093563081531845
cas3,0.0008834631661783338
cysH,0.0003528247451623828
cysI,0.00017983651265404877
cysJ,0.00028120482861356824
queD,0.0006583248538240691
ygcN,0.000913544990636915
ygcO,0.0008983034438169895
ygcP,0.0005941539768707229
ygcQ,0.0009610153760748293
ygcR,0.0009024398188682521
ygcS,0.0008721952084702599
ygcU,0.0008094775805216821
ygcW,2.8245932078931667e-05
yqcE,0.00041559511314295604
ygcE,0.00010316880534627926
queE,0.0007911074018570109
yqcG,0.00016508943007228482
ygcG,0.0008662043447502103
eno,0.00019211128773550203
pyrG,0.0007950043948239408
mazG,8.776718080416469e-06
mazF,0.0004613459638216848
mazE,0.0009264079489058327
relA,0.00030854324144338773
rlmD,0.000956129724577713
barA,0.00037503242837032236
gudD,0.0008385588945690234
gudX,0.0009826097414241811
gudP,0.00034713423693104827
yqcA,0.00037121790425223523
truC,0.0006753154245708429
yqcC,0.0005193648242759144
syd,0.0006618429107764811
queF,0.0001462994685470661
ppnN,0.0006350846073319183
sdaC,0.0006545476853808359
sdaB,0.0003739868574788549
ygdG,0.0004551998027412924
fucO,0.0001842427272571584
fucA,0.0007058450574356883
fucP,3.735424907349683e-05
fucI,0.000916808360858432
fucK,2.5414351134043002e-05
fucU,0.0004870349648099437
fucR,0.0008710581884924805
rlmM,0.0006251650133736778
ygdD,0.0008722818926918491
gcvA,1.4070511468699532e-05
ygdI,0.00015595255534780016
csdA,0.0003831824864817704
csdE,1.0723116551090152e-06
tcdA,0.000322282262727546
mltA,0.0008650400966637367
amiC,0.0002352238763301796
argA,4.697970319380485e-05
recD,0.0008476448992182724
recB,4.217667666324565e-05
ptrA,1.6517831756360345e-05
recC,0.0007105216361246349
ppdC,0.0001336658155985777
ygdB,0.00019278153703194988
ppdB,0.0007031927210945427
ppdA,0.00025699865707652913
thyA,0.0009293522757783635
lgt,0.00022680186539925784
ptsP,0.0009428641792501314
rppH,0.0006024765260340703
ygdT,0.0002022784264043397
mutH,0.000989106102799768
ygdQ,0.0008670683816032497
ygdR,0.0003176168868197868
tas,0.00012461771394932887
lplT,0.0005325063381392874
aas,0.00036155499940734783
galR,0.0003550779062969399
lysA,0.00011730302900551759
lysR,0.00033382775341610704
ygeA,0.00041561938111188813
araE,0.000841279950929126
kduD,0.00045400090869331724
kduI,0.00031913393539652313
yqeF,0.0002651735992604086
yqeG,0.000506500270899947
yqeH,0.00045197179482349306
yqeI,0.0001795531105538506
yqeJ,0.0005014192619218608
yqeL,0.0006116618613389143
yqeK,0.0009928297989558327
ygeG,0.00038384266664586987
ygeH,0.0005176529577627936
ygeI,0.0003312790777337688
insD4,0.0004727287417044813
insC4,0.0008597568649833648
ygeQ,0.0004132301964977512
actS,0.000986012524202155
xdhA,0.0008994199857671592
xdhB,0.0004949369278467687
xdhC,0.00022962124453194865
ygeV,0.0009005598014003857
ygeW,0.00011889387311728739
ygeX,0.00034256951868229767
ygeY,0.0005550490386539062
hyuA,0.0002204165335752395
yqeA,0.000637118052390458
yqeB,0.00016123378956861933
yqeC,0.0002055812050414846
mocA,0.0006172978576588987
ygfK,0.0004878356425929363
ssnA,6.680679560901203e-05
ygfM,0.0004607215739578892
xdhD,7.098273515203868e-06
xanQ,0.0002128477655785771
guaD,0.0008330927792481617
ghxQ,0.0004894351493772438
ygfS,0.0003840760189153686
ygfT,0.0005901900650449282
uacT,0.0005911362004684086
yqfG,0.0008420169594728169
yqfH,0.0002220812106536484
idi,7.617706964967574e-05
lysS,0.0005723316717293179
prfB,0.00035156971743817114
recJ,0.0007637465579209808
dsbC,0.0005290922391889649
xerD,0.00010637026528885008
fldB,0.0006433951624918822
ygfX,0.0004701165392312262
sdhE,2.2368235109785475e-05
ygfZ,0.0006263211940431459
yqfA,0.00046496062047037055
yqfB,0.0005400514334858636
bglA,0.0007351571189458541
ygfF,0.0004401666506895228
gcvP,0.00012237173239167243
gcvH,0.0008801366052901874
gcvT,0.00023848476688516818
yqfI,0.00025884180895482744
ubiI,0.0005896734243951953
ubiH,0.00015026504854829493
pepP,0.0005130011586823842
ygfB,0.0008829513118868943
zapA,0.0004481085127574289
fau,0.0001914937761089478
ibsC,0.0007681098909151185
serA,0.0007305102049094233
rpiA,0.00029791131343934586
argP,0.000726085152048634
scpA,0.0003423682713341304
argK,0.000959718918358327
scpB,0.0008196507810606552
scpC,0.0005644382415786439
ygfI,0.00012183073892504227
yggE,0.0006065105650497431
argO,0.000350942534980907
mscS,0.0009505694930985948
fbaA,4.4419731492974404e-05
pgk,4.6714662246100216e-05
epd,0.0009411431238864341
yggC,0.0002711518726259472
fumE,0.00020303586412486374
yggF,7.432276757943835e-05
yggP,0.0009833766832266814
cmtA,0.00017718061274333218
cmtB,0.0001297713585430572
tktA,0.00047263780825633673
loiP,0.0002652602677681146
speB,0.00041431075696052414
speA,0.0009650979655420115
yqgB,0.0006385460067360563
yqgG,0.0003359035436601883
yqgC,0.0004382319029703602
yqgD,0.0007915971946243539
metK,0.0004096193408886655
galP,0.0008927706699236437
yggI,0.00015231088294440464
endA,8.73066420854396e-05
rsmE,0.0006002400938509567
gshB,0.000640576497910172
yqgE,0.000673804911421555
yqgF,0.00011847979541120324
yggR,0.0009543300437024943
yggS,0.0004560292759252067
yggT,0.00026355390046548666
yggU,0.000337151328405059
rdgB,0.0005915185922252853
hemW,0.0007181800262438896
yggM,2.8579851057226823e-05
ansB,0.0008761439916791898
yggN,0.00040027579979786245
yggL,0.0007107359815136499
trmB,0.000256644808095194
mutY,0.0003206942204741551
yggX,0.00015467492390488336
mltC,0.0007576879716568634
nupG,0.00018062939767102094
speC,0.0009017618480954065
yqgH,0.0006180137264564596
